Issue,Storypoint
"Need to decouple Pipeline interface from MessageProcessorPath generation
In order to be able to implement EE-3510 need to fix this issue.",2
"Allow each until-successful processor to have its own threading profile
It is using the mule common work manager. So the behaviour of it is affected by other threads in mule that are not related to until successful. It also makes hard to customise the threading profile for the until successful. Each until successful should have it own threading profile.    This is a subset related to MULE-7035",8
"Add selectors functionality on Watermark
Implement selectors functionality on watermark as described in https://github.com/mulesoft/mule/wiki/%5B3.5-M1%5D-Watermark",3
"MEL DateTime is not serializable
DateTimes should be serializable so that they can work with watermark.",1
"OAuth support throws raw exception when authorization code not found
When receiving the Oauth callback an exception of type java.lang.Exception is thrown if no authorization code is found on the response (which is often the case when the user denys authorization).    Because the exception is a raw type, there's no way to catch it and take a specific action.     A new exception type should be created to that purpose and that exception should be thrown",1
"MuleExceptions are not all Serializable
The Exception interface is Serializable, however some implementations of MuleException contain non-serializabe fields which violates the Exception contract and causes errors when trying to persist the Exception in an ObjectStore.    All non-serializable fields in any implementation of MuleException should be marked as transient",1
"Need to support short lived queues
So far, all queues in Mule start and stop with the mule context, meaning that once a queue is created it remains active until the owning application stops.    This model does not fit the Batch module, which creates queues when a job instance is started and then needs to discard it when the job instance finishes.    The clear() method that was added in 3.5.0-ME allows reclaiming the storage but the QueueManager still keeps in-memory resources that are never freed.    Therefore the QueueManager interface needs to add the following method:    void disposeQueue(Queue);    This method frees all resources currently held by the queue including the storage (meaning that queue.clear() will be invoked automatically)    Additionally, another common need when dealing with short lived queues is the ability to easily create/retrieve queues with custom configurations.    To do that, the QueueSession interface will gain the following method:    Queue getQueue(String name, QueueConfiguration queueConfiguration);",2
"DefaultMessageProcessor chain needs to decouple from Pipeline
DefaultMessageProcessorChain decides how to handle VoidMuleEvent on whether the flowConstruct is a Service or a Flow. This is done by testing the flowConstruct to be an instance of Pipeline.    Now that the batch module has been introduced, we have a new type of FlowConstruct which is not a Service but not a Pipeline either, which causes errors when one-way outbound endpoints are used in batch.    DefaultMessageProcessorChain should be changed so that it takes decisions based on the flowConstruct being an instance of Service only",3
"Create domain concept in mule, basic resource sharing, and domain deployment feature
This task includes:   - Add domain concept within mule code base.   - Behaviour of domain deployment / undeployment / redeployment including notifications   - Class loading changes for domain class loader   - Create resource based on a domain configuration file   - Add logging functionality so domain resources log in their own file",13
"Create mule domain + domain applications project creation using maven artifact.
This should be kind of an extension of MULE-7138 but should also allow to have a multi module project where one of the project is defined as the domain and the other projects are mule applications that belong to that domain.    This artifact should create a package containing the domain + the apps that during deployment it will first create the domain and then deploy the applications.",8
"Redeploy domain when domain config resource is updated
When the domain configuration file gets updated, then the domain must be redeploy.    Domain redeploy must also include redeployment of the applications of the domain.    The sequence should be:   - Acknowledge domain resources has changed.   - Undeploy domain applications   - Undeploy domain   - Redeploy using the updated configuration   - Redeploy domain applications",5
"QueueProducer should have a variable generic type
QueueProducer class is tied to Serializable as a generic type. it should allow any T",1
"Allow creating ConsumerIterator instances without selecting a Consumer
In 3.5.0-M3, ConsumerIterator has only one constructor which receives a Consumer. It can be confusing for a dev to choose the right Consumer implementations besides of generating unnecessary coupling between the streaming framework and whichever component using it.    It'd be great for a developer to be able to only provide the Producer and let the system choose which Consumer implementation is a best fit",1
"Add support for HTTP connector sharing
Allow an http connector to be shared using it as a shared resources in a domain configuration.",5
"Request Body is not closed in the HttpMessageReceiver
With the changes made in HTTP in 3.4 there's an issue were from time to time a request is accepted but the sockets gets unexpectedly closed. This doesn't happen with the OldHttpMessageReceiver class.    We found that the difference on how the response is handled between both implementation is that in the OldHttpMessageReceiver the request's body if closed after successfully sending the response (something that the new receiver is not doing).   After we added this code to the new receiver the issue was solved.  Unfortunately we weren't able to reproduce this issue in our side, so we cannot create a test case to confirm the fix.  The code we need to add is found in the line 210 of the org.mule.transport.http.OldHttpMessageReceiver class:  if (request.getBody() != null)  {      request.getBody().close();  }",3
"Analyze proper solution to MULE-6432 (true asynchronous <all>
We should decide the proper approach for implementing a truly asynchronous <all> message processor.",8
"Integrate the current Web Services Component to Mule
In order to run user testing we need to integrate the current component to Mule.  ",3
"DefaultMuleMessage should instantiate transient fields when deserealized
We're working in a new serialization mechanism for Mule that will not require objects to implement Serializable or to provide a default constructor.    This relies on ASM, Objenesis and other non standard instantiaton methods that have as a side effects that transient fields initialized in line not being initialized.    For example:    private transient Map<String, DataHandler> inboundAttachments = new ConcurrentHashMap<String, DataHandler>();    When the MuleMessage is initialized through Objenesis, inboundAttachments will be null since a new constructor is added via ASM which ignores the transient fields.    Since this constructor will only be used when serializing and DefaultMuleMessage implements the DeserializationPostInitialisable interface, the initAfterDeserialisation method should instantiate these fields if they are null",1
"CollectionSplitter uses wrong type of List
CollectionSplitter uses a LinkedList to split payloads of type Collection. An ArrayList would be way more efficient since the size of the collection is known.",1
"Improper handling of UnknownHostException in Outbound TCP
The problem is that when a hostname cannot be resolved (bad hostname is provided, or DNS is down, etc), Mule's connection pooling system will interpret it as localhost. In the case where the local host happens to be listening on the same port, it can result in messages being routed to the wrong place, whereas they should have failed to connect due to the bad hostname.  This is caused by:   1. In the constructor of org.mule.transport.tcp.TcpSocketKey, an InetSocketAddress is constructed. If host resolution fails, the object is created anyway.   2. In org.mule.transport.tcp.TcpSocketFactory, 'getAddress()' is called on the socket key and passed directly into socket.connect(...).   3. In the case that step (1) failed, 'getAddress()' will return null. socket.connect(...) interprets null to be localhost.",1
"Producer interface should not be tied to List<T>
the Producer interface has a return type of List<T> for the produce() method. This was fine for its original intent but as its uses keep growing we need something more generic.    The method signature should change to simple T produce() and replace T with a List when necessary",2
"Build fails due to error downloading dependencies of jBPM module.
When attempting to build running ""mvn clean install -DskipTests"" all downloads required for the jBPM module fail. Tested renaming the jbpm4 folder in my local maven repository to force the download. Attaching logs. Build was successful after changing URL of the Atlassian Repository in the pom file for the module to https (the current URL uses http).",1
"Remove installer specific behaviour from SwitchVersion script
Remove installer code from this file: https://github.com/mulesoft/mule/blob/mule-3.x/buildtools/scripts/SwitchVersion.groovy",1
"Move ws-proxy from patterns/core into a new web services module
The new web services component will use the ""ws"" namespace. This namespace is already used by the patterns-core module (it is deprecated, replaced by the ""patterns"" namespace, they both support defining a web service proxy).    Before adding the code of the web services consumer, we need to:  - Create the ws module, and move the web service proxy implementation into it.  - Make patterns-core depend on ws so that we still support defining a web service proxy through the ""pattern"" namespace.  - Deprecate the web service proxy from the pattern namespace, suggesting to use the one from the ws namespace.  - Use the ws namespace in the new ws module (move the xsd and namespace handler from patterns-core).",1
"Race condition when compiling MEL expressions
MVEL requires using a different ParseContext on each thread when executed concurrently. In order to accommodate that, MVELExpressionLanguage creates a canonical ParseContext, which is copied on each execution.    The problem is that MVELExpressionExecutor compiles MVEL expressions using the canonical ParseContext, leading to a ConcurrentModificationException, that triggered sometimes on MVELExpressionLanguageTestCase.testConcurrentEvaluation.    ",5
"Review maven configuration to avoid executing test that depend on external services
Doing a clone of the mule projects and then a mvn clean install should ALWAYS work. No matter the environment were I'm running it.",8
"Analyse the changes to have MULE_HOME and MULE_BASE
We need to review the cost and the impact of making the change for MULE-7182 to have Studio starting their apps in the same way Mule Starts them",8
"Create Scatter-Gather component for parallel multicasting
The <all> router currently in Mule makes a good job at doing message multicasting. However, since its processing is sequential, it's not a good fit for some use cases.    Implement a scatter-gather component as described in https://github.com/mulesoft/mule/wiki/%5BMULE-3.5-February-2014%5D-Scatter-Gather for parallel multicasting",8
"Outbound endpoint fails to route when sending form-data to an endpoint that uses https protocol
The https outbound endpoint when sending a request with headers doing a post, it throws a timeout. This issue does not happen with the runtime Mule 3.4.1     Steps to reproduce:  - Run the attached app  - Send a Post to the following endpoint http://localhost:8081/oauth2/token, adding a header to it, for example key: hello , value: world    Expected result:  Mule sends the request without problems, showing this result:  {code}  {      ""error"": ""invalid_client"",      ""error_description"": ""The client credentials are invalid""  }  {code}  Actual result:    Mule fails when sending the request through the outbound endpoint, sending the following response to the client:    {code}  Failed to route event via endpoint: DefaultOutboundEndpoint{endpointUri=https://api.box.com/oauth2/token, connector=HttpsConnector  {    name=HTTP_HTTPS    lifecycle=start    this=62170429    numberOfConcurrentTransactedReceivers=4    createMultipleTransactedReceivers=true    connected=true    supportedProtocols=[https]    serviceOverrides=  <none>  }  ,  name='endpoint.https.api.box.com.oauth2.token', mep=REQUEST_RESPONSE, properties={}, transactionConfig=Transaction{factory=null, action=INDIFFERENT, timeout=0}, deleteUnacceptedMessages=false, initialState=started, responseTimeout=10000, endpointEncoding=UTF-8, disableTransportTransformer=false}. Message payload is of type: PostMethod  {code}      Stacktrace:  {code}  ERROR 2014-01-03 19:32:27,481 [[restproxy350december].connector.http.mule.default.receiver.05] org.mule.exception.DefaultMessagingExceptionStrategy:   ********************************************************************************  Message               : Failed to route event via endpoint: DefaultOutboundEndpoint{endpointUri=https://api.box.com/2.0/folders/0, connector=HttpsConnector  {    name=HTTP_HTTPS    lifecycle=start    this=62170429    numberOfConcurrentTransactedReceivers=4    createMultipleTransactedReceivers=true    connected=true    supportedProtocols=[https]    serviceOverrides=<none>  }  ,  name='endpoint.https.api.box.com.2.0.folders.0', mep=REQUEST_RESPONSE, properties={}, transactionConfig=Transaction{factory=null, action=INDIFFERENT, timeout=0}, deleteUnacceptedMessages=false, initialState=started, responseTimeout=10000, endpointEncoding=UTF-8, disableTransportTransformer=false}. Message payload is of type: PostMethod  Code                  : MULE_ERROR--2  --------------------------------------------------------------------------------  Exception stack is:  1. Read timed out (java.net.SocketTimeoutException)    java.net.SocketInputStream:-2 (null)  2. Failed to route event via endpoint: DefaultOutboundEndpoint{endpointUri=https://api.box.com/2.0/folders/0, connector=HttpsConnector  {    name=HTTP_HTTPS    lifecycle=start    this=62170429    numberOfConcurrentTransactedReceivers=4    createMultipleTransactedReceivers=true    connected=true    supportedProtocols=[https]    serviceOverrides=<none>  }  ,  name='endpoint.https.api.box.com.2.0.folders.0', mep=REQUEST_RESPONSE, properties={}, transactionConfig=Transaction{factory=null, action=INDIFFERENT, timeout=0}, deleteUnacceptedMessages=false, initialState=started, responseTimeout=10000, endpointEncoding=UTF-8, disableTransportTransformer=false}. Message payload is of type: PostMethod (org.mule.api.transport.DispatchException)    org.mule.transport.http.HttpClientMessageDispatcher:151 (http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/api/transport/DispatchException.html)  --------------------------------------------------------------------------------  Root Exception stack trace:  java.net.SocketTimeoutException: Read timed out    java.net.SocketInputStream.socketRead0(Native Method)    java.net.SocketInputStream.read(SocketInputStream.java:150)    java.net.SocketInputStream.read(SocketInputStream.java:121)      + 3 more (set debug level logging or '-Dmule.verbose.exceptions=true' for everything)  {code}",8
"Fix Flaky Tests in Mule
Epic to track fixing of flaky tests in Mule",5
"MVEL Version upgrade
As a user of Mule 3.5.0, I would like Mule to depend on the latest version of MVEL (used for DataMapper and MVEL) to stay up-to-date with the latest MVEL bug fixes/enhancements.    The latest version seems to be 2.1.8",5
"Add Oracle configuration for database connector
Add Oracle configuration for database connector",8
"Migrated Tests to new Web Services Consumer module
Migrated Tests to new Web Services Consumer module",2
"Get SOAP action working correctly
Today the SOAP Action works for .NET WS. This has to work across all technologies.",5
"Configure Exchange Pattern based on WSDL Operation MEP
Configure Exchange Pattern based on WSDL Operation MEP",13
"Use an expression for the service address
Use an expression for the service address so that dynamically invoke different services - e.g. in different locations. (different env's).",2
"Should be able to add custom soap headers
Should be able to add custom soap headers",3
"An exception to be thrown when a SOAPFault is returned
An exception to be thrown when a SOAPFault is returned so that I can handle it using exception strategies",3
"Confusing log message in EventProcessingThread
EventProcessingThread has confusing log messages like:    logger.debug(""Stopping expiring group monitoring"");  logger.debug(""Expiring group monitoring fully stopped"");    Since this is an abstract class with different types of uses, those messages are confusing and should be changed to something that gives information about the actual thread that's executing",1
"Changes in HttpMuleMessageFactory and AbstractMuleMessageFactory breaks 3.4.x devkit's generated code
Changes introduced in HttpMuleMessageFactory and AbstractMuleMessageFactory are affecting 3.4.x devkit's generated code, where the constructor of HttpMuleMessageFactory was using the MuleContext as a parameter.    The old behaviour should remain as a connector built in 3.4.x wouldn't work in a new (3.5) Mule version.    As a side note: from now on (3.5.0-dolomite) devkit will use the new way of creating the factory.",3
"Define a global configuration element for the web service consumer
Currently the web service consumer receives all its properties as attributes in the message processor. We need to define a global configuration element with some of these attributes, that may can be referenced by the message processor, to avoid repeating XML code in mule applications where more than one WS or operation within the same WS is consumed.",8
"Add support for attachments in web service consumer
It should be possible to add MTOM attachments to a SOAP request, and also to extract attachments from the response and add them to the Mule message.",8
"Implement security timestamp in web service consumer
Add support for ws-security timestamp in the web service consumer component.",5
"Implement security username token profile in web service consumer
Add support for ws-security username token profile in the web service consumer component.",5
"loader.override being ignored in 3.5.0-cascade - Cloudhub(Dec 2013) runtime
The Connector is using CXF 2.6.0 dependencies, and it has defined a plugin.properties with the follow line  loader.override=org.apache.cxf,org.apache.ws,org.apache.xml    In 3.5 with Cloudhub (Dec 2013) runtime environment the same application fails because is invoking one operation that is not defined in cxf 2.5.9.     The same application is working correctly on Mule Studio 3.4.  The Demo Application can be found in here (https://docs.google.com/a/mulesoft.com/file/d/0B9Ow2Z2e_0YmOTlLSURNdmwxZXFDcFM4MU4wODB0VllYcjFz/edit).  The connector version that is working can be located in here (https://github.com/mulesoft/ms-dynamics-crm-connector/tree/mule-module-ms-dynamics-crm-1.7.1)  ",8
"Add support for inline named parameters inside database message processors
Add support for named parameters inside database message processors. (select, insert, etc)    Example:  {code}  <db:select>      <db:parameterized-sql>select * from Test where id = :id</db:parameterized-sql>      <db:in-param name=""id"" value=""#[payload.id]""/>  </db:select>  {code}",3
"Define the type of the payload of the web service consumer
Currently the web service consumer adds an AutoTransformer so that the payload in the response is set as a String. Ideally the payload should be an XMLStreamReader but this doesn't work with DataMapper. Using the transformer and converting to a String may cause performance issues. If the payload is XMLStreamReader, a transformer can be added after the WSConsumer but this breaks data sense.  Define the correct approach.",3
"Restart applications automatically even after failure
When using Studio, it saves my changes to disk and Mule restarts my application automatically - which is wonderful, because I can rapidly prototype my application. However, if I make a syntax error, Mule will cease to redeploy my application after that, forcing me to restart Mule completely. Mule should auto-redeploy applications, even if the last deployment failed. (If we can't make that the default for 3.5, we should add a flag to support this in Studio)",8
"Allow BTM to configure username and password for JMS
The Bitronix Connection Factory should be able to receive a username and password to be used for JMS connections.",5
"Release mule-mvel2 v2.1.8-MULE001
Release a new version of mule-mvel2, and upload it to codehaus repos.    Version is tagged with label: mule-mvel2-2.1.8-MULE001 in the git repository.    Besides, we need to create build plan in Bamboo CE",2
"WS consumer throws NullPointerException when defining an empty security element
When defining a global configuration element for WS consumer that has an empty security element (defined but empty), a null pointer is thrown upon initialisation.    <ws:consumer-config ...>      <ws:security> </ws:security>  </ws:consumer-config>",1
"Request reply does not work when using specific connector
When the inbound endpoint of a request-reply router uses an specific connector, different to the default one for that transport, then it does not work since it cannot find the endpoint.            <request-reply>              <vm:outbound-endpoint path=""persistentQueue"" connector-ref=""sharedPersistentVmConnector""/>              <vm:inbound-endpoint path=""persistentQueueResponse"" connector-ref=""sharedPersistentVmConnector""/>          </request-reply>      Adding the connector as attribute of the path makes it work:          <request-reply>              <vm:outbound-endpoint path=""persistentQueue"" connector-ref=""sharedPersistentVmConnector""/>              <vm:inbound-endpoint path=""persistentQueueResponse?connector=sharedPersistentVmConnector"" connector-ref=""sharedPersistentVmConnector""/>          </request-reply>    To solve this problem the replyTo property must be generated with the specific connector if available.",8
"move scatter-gather config elements to the top
scatter-gather component has two config elements: threading-profile and custom-aggregation-strategy.    Right now, those share a sequence with the inner message processors in which its defined that these elements go on the bottom.    For consistency with other components, they should be moved to the top, so that what used to be:    <scatter-gather timeout=""5000"">      <flow-ref name=""A"" />      <vm:outbound-endpoint path=""foo"" />      <sfdc:upsert ..... />        <custom-aggregation-strategy [class=""org.my.CustomAggregationStrategy"" | ref=""beanReference""] />      <threading-profile maxThreadsActive=""5"" />  </scatter-gather>    Should now be:    <scatter-gather timeout=""5000"">      <custom-aggregation-strategy [class=""org.my.CustomAggregationStrategy"" | ref=""beanReference""] />      <threading-profile maxThreadsActive=""5"" />        <flow-ref name=""A"" />      <vm:outbound-endpoint path=""foo"" />      <sfdc:upsert ..... />  </scatter-gather>",1
"Add support for domain bundle zip file deployment
Add support for deploying a mule domain bundle file.     Domain bundle includes not only the domain but the apps to deploy in that domain.  ",8
"MULE_REMOTE_CLIENT_ADDRESS variable gets the wrong value when http requests are proxied
If an http request is proxied, the MULE_REMOTE_CLIENT_ADDRESS will have the address of the proxy instead of the client address.    The X-Forwarded-For header contains a comma separated list of addresses, the first of which is the original client.    Mule should look if the http headers contain an X-Forwarded-For header, and in such case populate the MULE_REMOTE_CLIENT_ADDRESS from it's first element if such element is a valid IP address.    Additionally, when this situation is detected, add a new INBOUND property called MULE_PROXY_ADDRESS that contains the proxy address    ",5
"DevkitSupport module should use apache commons StringUtils instead of Spring
Replace usage of org.springframework.util.StringUtils for org.apache.commons.lang.StringUtils to prevent class loading issues when older projects are using prior versions of Spring",1
"Review flaky tests in 3.x builds.
Most of the slow test builds are failing because of flaky tests. We need to review them, test them locally and ignore them if necessary, saving the logs from the failures to later fix them.",8
"WS consumer returns an invalid xml document when the payload contains multiple namespaces
If a soap envelope contains a body which uses at least two different namespaces, and one of those is not used in the top element, the resulting xml document doesn't declare all the namespaces, and thus is not valid.    Example response that is not processed correctly:  <soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns=""urn:enterprise.soap.xxxx"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">     <soapenv:Body>        <loginResponse>           <result>              ...              <passwordExpired>false</passwordExpired>              <sandbox>false</sandbox>              ...              <roleId xsi:nil=""true""/>              ...           </result>        </loginResponse>     </soapenv:Body>  </soapenv:Envelope>    fails because it's returned as:    <?xml version=""1.0"" encoding=""UTF-8""?>  <loginResponse xmlns=""urn:enterprise.soap.sforce.com"">      <result>          ...          <passwordExpired>false</passwordExpired>          <sandbox>false</sandbox>          ...          <roleId xsi:nil=""true""/>          ...      </result>  </loginResponse>    Note that the xsi namespace is not imported.  ",8
"Proxy service does not rewrite schema locations in the WSDL
When proxying a web service, the proxy service will publish the final service WSDL rewriting the port locations. That's been addressed in the JIRA MULE-7152. However, the schema location is not rewritten, and even if it is, the proxy needs to handle proxying a request that is not a SOAP request.    Attached is an application with a proxy and a web service which WSDL has an import schema.",8
"Anchor file is created before application gets deployed
Anchor file is created after application unzip but application is still not initialized. Problem is in ArtifactArchiveInstaller#installArtifact  To reproduce:  # Create a zipped app with the below configuration. # Copy zipped file to ${MULE_HOME}/apps # Start mule using this command {{bin/mule start; if [ -f ${MULE_HOME}/apps/application-name-anchor.txt ] ; then curl http://127.0.0.1:8811/in ; fi }}  You should receive and {{in}} message in the console but you get {{curl: (7) couldn't connect to host}}  ",5
"Upgrade schema versions to 3.5
Upgrade the schema version to 3.5",2
"Avoid hung threads on tests cases
Currently there are several tests that left running threads once they ends. These threads consume resources and could interfere with other tests. This task aims to add checks at top level tests hierarchy in order to detect those tests leaving running threads, and then correct the them.",13
"If an error occurs while configuring a just created mule context, inside DefaultMuleContextFactory, this context is not disposed
Several methods inside DefaultMuleContextFactory class create MuleContext objects and then configure them. If the configuration phase raises an exception, the created mule context is not returned and the could not be disposed.",2
"The class EventCorrelator.ExpiringGroupMonitoringThread has an expiryMonitor member that is not disposed at dispose phase.
The dispose method of the EventCorrelator class is not taking into account the expiry monitor inside its inner class ExpiringGroupMonitoringThread.",2
"Allow new DB module config to be share between applications
Allow the new DB config elements to be shared between applications using them as a domain resource.  This will allow to share DataSource connections between applications.  ",3
"When trying to deploy app with to non existent domain NullPointerException is logged instead of an error
Try to deploy the attached application or any application to a non existent domain.",5
"It shouldn't be allowed to deploy an application to more than one domain
Try to deploy an application to more than one domain by putting this lines into mule-deploy.properties:    {noformat}  domain=default  domain=default2  {noformat}",5
"Disposing a domain do not undeploy application
# Deploy an application to a domain  # Delete domain anchor file    Expected: application gets undeployed  Actual: application remains deployed",5
"Shouldn't share an HTTP connector without specifying it inside domain
To share a connector it should be mandatory to declare it in mule-domain-config.xml and reference it from the endpoint in connector-ref.    Consider the attached applications and domain.",5
"TransientRegistry does not dispose all registered objects on dispose.
When the dispose method is called on a TransientRegistry instance, the current registered objects are not disposed.  Also, if different objects are registered using the same key, just the last object is kept and previous ones are lost. They should also be disposed at dispose phase.",2
"Modifying path of http inbound endpoint when sharing connector makes other application to fail
Steps:    # Copy domain to Mule installation  # Deploy both applications  # curl http://127.0.0.1/in/loco succeeds (first app)  # curl http://127.0.0.1/in2/loco succeeds (second app)  # Change path of first application from in to in1  # curl http://127.0.0.1/in2/loco    Expected: curl succeed  Actual: curl fails",5
"Domain initialization result (failure or success) should be shown in a box at the end of the log when starting
Currently, domain initialization status is shown in the logs when performed. But, in the same way that applications, it should be shown in a summary box at the end of server start.",5
"NullPointerException when tyring to override a class with loader.override
When trying o override a class with loader.override=-com.mulesoft.test.Dummy get a NullPointerException.   Deploy the attached application in mule standalone using bin/mule -M-Dhttp.port=XXXX",5
"Initial preparations for the Mule 4 development branch
This task will track changes made in the mule-4.x branch in order to accomodate code cleanup tasks.    The scope includes:   - Upgrading minimum JDK to 7   - Removing any JDK 6 specific code or modules   - Get a full maven build to run    Out of scope (to be tracked in other tasks)   - Removing classes and methods deprecated in mule-3.x  ",8
"Default domain shouldn't be configurable
You shouldn't be able to configure default domain by adding alibrary or putting mule-domain-config.xml inside it. To reproduce unzip the attached domains.zip file in MULE_HOME and run bin/mule.",5
"Application using the same socket but not sharing connectors deploys but fails to receive requests
Deployed two apps sharing an http connector and one not sharing but with an inbound endpoint listening in the same socket than the two others. The three applications get deployed but only the first two can listen for requests.    # Copy attached applications to apps directory  # Copy attached domain to domains directory  # Start mule by running bin/mule -M-Dhttp.port=XXXX  # curl http://127.0.0.1:XXXX/in1/loco (Success)  # curl http://127.0.0.1:XXXX/in2/loco (Success)  # curl http://127.0.0.1:XXXX/in3/loco (Fails) <- Third application",5
"HTTP inbound endpoints listen for requests in a different path 
When http inbound endpoint listens to *in* path, if you send a request to path *inxxx* it receives it.     To reproduce deploy this configuration using bin/mule -M-Dhttp.port=YYYY and run curl http://127.0.0.1:YYYY/inxxx    {code:xml}  <?xml version=""1.0"" encoding=""UTF-8""?>  <mule xmlns=""http://www.mulesoft.org/schema/mule/core""        xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""        xmlns:spring=""http://www.springframework.org/schema/beans""        xmlns:test=""http://www.mulesoft.org/schema/mule/test""        xmlns:http=""http://www.mulesoft.org/schema/mule/http""        xmlns:vm=""http://www.mulesoft.org/schema/mule/vm""      xsi:schemaLocation=""          http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd          http://www.mulesoft.org/schema/mule/test http://www.mulesoft.org/schema/mule/test/current/mule-test.xsd          http://www.mulesoft.org/schema/mule/http http://www.mulesoft.org/schema/mule/http/current/mule-http.xsd          http://www.mulesoft.org/schema/mule/vm http://www.mulesoft.org/schema/mule/vm/current/mule-vm.xsd          http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-3.1.xsd"">        <flow name=""main"">          <http:inbound-endpoint host=""127.0.0.1"" port=""${http.port}"" path=""in"" />          <test:component appendString="" Received 2""/>      </flow>  </mule>  {code}",5
"WS-Consumer wsdl doesn't allow resource paths
The web service consumer requires the location of a wsdl file as part of it's configuration.    The location is parsed as a URL and if not valid, it is parsed as a file path. The convention in mule is to treat these fields as resource paths, which would allow URLs, absolute files, but will also look for resource files (relative to the current classpath, and possibly inside a jar).    Change the behavior so that the wsdl location is treated as a reouce location.  ",1
"Disallow multiple transaction manager to be used within an application
Currently if multiple transaction manager are configured in mule, as mule only supports one, it will just peek the first one.    To avoid confusion to users we must not allow users to configure multiple transaction managers.",3
"Lack of synchronization causes multiple expiration requests on Aggregator groups
The test EventCorrelatorTestCase.processesExpiredGroupInPrimaryNode fails intermitently due to a lack of synchronization in the access to an object store between different threads, that sporadically leads to a group expiry being triggered several times.    This may be a problem if the correlation is setup to process the group at expiration instead of giving an error.    The problem is mitigated when using persistent object stores as I/O synchronisation is creating an adhoc happens-after causality.",8
"Jersey version upgrade
Mule is using old jersey libraries (1.6) that would need to be upgraded to latest to develop new agent.     Dependent on this library are:    - current agent  - some example and test classes  - mule-module-jersey in CE  ",13
"OAuth2 authorize MessageProcessor enters a loop if it's the last processor in the flow
Consider the following flow:    <flow name=""authorizeFlow"">     <http:inbound-endpoint path=""authorize"" port=""8081"" exchange-pattern=""request-response"">     <google-calendars:authorize />  </flow>    That results in google's OAuth login screen showing up. After authorization, the browser is continuously redirected to the same page over and over again.    However, if the flow is changed to this:    <flow name=""authorizeFlow"">     <http:inbound-endpoint path=""authorize"" port=""8081"" exchange-pattern=""request-response"">     <google-calendars:authorize />     <logger message=""authorized!"" />  </flow>    It starts to work perfectly after any message processor is placed after the authorization one. This is probably and issue due to the fact that authorize MP's are intercepting but in the first example there's nothing to intercept.",5
"Poll: watermark gives a wrong warning message when no results are returned from the query inside the poll
When polling Salesforce to retrieve data using the watermark feature, a warning message saying that the watermark is null appears if the query does not bring back any data.    For example, the following Salesforce query:  SELECT Email,FirstName,LastName,LastModifiedDate FROM Contact WHERE LastModifiedDate > #[flowVars['timestamp']]    Then the following warning appears even though the watermark value is not null:    WARN  Watermark [pool-13-thread-1]: Watermark value is null and will be ignored",1
"Make the pgp module work on a FIPS environment
As part of making Mule FIPS 140-2 compliant, users should be able to allow the PGP module to be FIPS-compliant.    We should investigate the possibility of using platform's cryptography provider instead of Bouncy Castle for PGP module. If it is easy to do, we should execute the task of removing Bouncy Castle dependencies (create another Jira first).     Setting FIPS mode on in Mule should allow the PGP module to use only FIPS-compliant modules.",5
"Fix flaky FlowSyncAsyncProcessingStrategyTestCase.
This is a flaky that was ignored.",5
"CXF: Make proxy-service and proxy-client handle multiple ports to support SOAP 1.1 and 1.2 messages in the same flow
Nowadays, if you want to create a proxy, you have to specify the port name and the soapVersion for each binding. This information is provided by the wsdl, so it shouldn't be required, the proxies should detect them automatically.    As a consequence, if you have an API with multiple ports, one of them receiving a SOAP 1.1 envelope, and other one receiving a SOAP 1.2 envelope, and if you don't specify the port and the soapVersion in both proxies (service and client) you will not be able to send a SOAP 1.2 message.     This means that a simple proxy cannot be used with both types of SOAP versions.  ",8
"New database module Streaming feature is not working with large queries
When the Streaming option of the new database module is activated, there is an error with large queries. Additionally, no error message is shown and no results are returned.    Config:    <poll doc:name=""Poll"">  	<fixed-frequency-scheduler frequency=""1000"" timeUnit=""MINUTES"" />  	<watermark variable=""timestampdb"" default-expression=""#['2010-02-11 14:25:12']"" selector=""MAX"" selector-expression=""#[payload.last_modified]""/>  	<db:select config-ref=""MySQL_Config"" doc:name=""Query Database"" >  		<db:parameterized-query><![CDATA[SELECT first_name,last_name,email,last_modified FROM contact WHERE last_modified > ""#[flowVars['timestampdb']]""]]></db:parameterized-query>  	</db:select>  </poll>    Same configuration without watermark was also tested and same behavior resulted.",8
"Deprecate <all> in favor of <scatther-gather>
Now that we have an implementation of the scatter gather pattern, deprecate the <all> element in favor of it.    There is a slight variation in functionality, but for most cases scatter-gather will be prefered, and the advanced cases were you need to evaluate the same payload sequentially, yet fail at the first failure, can be accomplished using wire-taps.    This task requires:  - Issuing a warning when parsing <all> in an xml definition.  - Changing mule schema's documentation to flag the deprecation in doc  - Deprecate class implementing the all router.",5
"MuleApplicationContext renamed to MuleArtifactContext breaks backwards compatibility
On Mule 3.5-M4, MuleApplicationContext was renamed to MuleArtifactContext.  This class is used in other projects, and will break them.    Provide a deprecated MuleApplicationContext to avoid breaking these apps.  ",3
