Issue,Storypoint
"cat command doesn't work when same data is listed in file multiple times
$ ./xd-admin --transport redis  $ ./xd-container --transport redis  $ ./xd-container --transport redis    xd:>stream create --name httpStream --definition ""http | file""  Created new stream 'httpStream'  xd:>tap create --name httpTap --definition ""tap httpStream | counter""  Created and deployed new tap 'httpTap'  xd:>http post --target http://localhost:9000 --data ""helloworld""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  xd:>http post --target http://localhost:9000 --data ""helloworld""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  xd:>http post --target http://localhost:9000 --data ""helloworld2""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld2  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  helloworld2  xd:>http post --target http://localhost:9000 --data ""helloworld3""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld3  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  helloworld2  helloworld3  xd:>http post --target http://localhost:9000 --data ""helloworld3""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld3  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  helloworld2  helloworld3  xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  helloworld2  helloworld3  xd:>http post --target http://localhost:9000 --data ""helloworld3""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld3  > 200 OK    xd:>http post --target http://localhost:9000 --data ""helloworld3""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld3  > 200 OK    xd:>http post --target http://localhost:9000 --data ""helloworld3""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld3  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  helloworld2  helloworld3  xd:>http post --target http://localhost:9000 --data ""helloworld4""  > POST (text/plain;Charset=UTF-8) http://localhost:9000 helloworld4  > 200 OK    xd:>! cat /tmp/xd/output/httpStream.out  command is:cat /tmp/xd/output/httpStream.out  helloworld  helloworld2  helloworld3  helloworld4  xd:>counter display --name httpTap  9  xd:>    however in the regular shell.    $ cat /tmp/xd/output/httpStream.out   helloworld  helloworld  helloworld2  helloworld3  helloworld3  helloworld3  helloworld3  helloworld3  helloworld4      ",2
"Use ParentLastClassLoader to create the Modules ApplicationContext.
The ParentLastClassloader is located in the spring-hadoop project.  It will resolve classes first looking at the child context and then the parent.  This works well for XD since the we want and dependencies of the module to be considered first and if not found, resolve against the parent. It would be possible to even include other versions of .jars already in the parent classloaders (e.g. Spring Integration jars), but for now, we will not immediately test that case.    SimpleModule needs to change to that we can pass in the classloader to use for creating the application context. The current implementation creates a GenericApplicationContext as a field initializer...that should change to be in the ctor.    ModuleDeployer should implement .BeanClassLoaderAware.  The classloader passed in to the BeanClassLoaderAware callback will be used as the ‘parent’ when creating the ParentLastClassloader.      The URL[] to pass into ParentLastClassloader should be ‘null’ or an empty array in this case of an older style module.  (Hopefully ParentLastClassloader  allows that type of fallback).    *Implementation Suggestions:*  The ModuleDeployer code is where the application context for the module is defined and instantiated.   Here is a possible impl path.    1. Assuming we can always use ParentLastClassloader (even for older style modules), then the ModuleDescriptor needs to return an array of URL[] locations for the module, getURL().  This is passed into the cto for SimpleModule.  The ctor then creates a new application context, creates the parentclassloader, sets the classloader on the application context and then proceeds as normal.   2.AbstractModuleRegistry should try and load the resource from two possible locations, e.g.     ./modules/source/file/config/file.xml    or    ./modules/source/file.xml    The module registry needs to be a bit smarter to know, ah, i see a config directory, let me try ./config/file.xml otherwise just ./file.xml      *How to verify it works.*    1. JUnit test in which one of the ModuleRegistry implementations points to a test directory that contains both old and new style modules.  FileModuleRegistry is probably a good choice here.  Need to test that the new getting for URL[] works as expected.    2. Existing tests should run as they did before, in particular the shell integration tests.",5
"Refactor the file source module to have lib/config directories
Convert a simple module, such as file, to further test that what was done in the previous story, “Use ParentLastClassLoader to create the Modules ApplicationContext.�? works as expected.    *Implementation Suggestions*    Remove from build.gradle the dependency on spring-integration-file and place that jar inside a directory    ./modules/source/file/lib     place the current file.xml inside ./modules/source/file/config    *How to verify it works.*    1. Running tests that currently use the file source, e.g. in spring shell, should work as before  2. When deploying a stream file | log, we should be able to interrogate the channel registry and make sure it found the dependencies for the module, ModuleDescriptor should have a not-null URL[] property.",5
"Deploy a new source module *after* XD-singlenode container has started.
After the xd-singlenode process has started, create a new module that has dependencies not already in the parent application context, and then create a stream that uses the new module.    *Implementation Suggestions*  Develop in the test tree, maybe of the xd-shell project, a new module.  the lib and config should be sititng around in a directory waiting to be copied into the appropriate spot.    Could try http://www.date4j.net/..The config file  would be similar to time.xml but use the date4j class.    *How to verify it works*  In a JUnit test case copy in a new module that has new dependencies, ..copy the lib and config directories into the location where the ModuleRegisty will pick it up.    Deploy a new stream, date4j | file and see if there are contents in the file.  ",5
"Deploy a new job module *after* XD-singlenode container has started.
After the xd-singlenode process has started, create a new job that has dependencies not already in the parent application context, and then create and run a new job that uses the new module.    *Implementation Suggestions*  Develop in the test tree, we can put in the jar and config from https://github.com/SpringSource/spring-xd-samples/tree/master/batch-simple     *How to verify it works.*  In a JUnit test case copy in a new job that has new dependencies, ..copy the lib and config directories into the location where the ModuleRegisty will pick it up.    Deploy a new job and check in the job repository that the job ran and was successful.    ",5
"Batch jobs send job and step events on channels 
This is the other side of launching a job by sending a message.  The Job plugin should add listeners at the job/step level so that the job/step context information can be sent out on a channel.    :myjob.notifications is a suggested channel name that would be created automatically.",8
"Change inconditionnal Thread.sleep() calls in tests to smarter incremental pauses
There are a lot of Thread.sleep() calls with delays chosen in the 1-2 seconds range.  Change to a while loop with smaller pauses until a timeout is reached and give up.  This applies to verification code (e.g. verifying that a counter has expected value) as well as File setup, or http being ready to accept requests etc",8
"Test source module in isolation
Register the module under test and deploy the module  Verify output across all transports  Examples  Be able to start the rabbitmq source just by pointing to modules/source/rabbit.xml, pass in some property file for parameters to be replaced, and outgoing message is placed in a in-memory queue backed channel for use with assertions to verify functionality.  Test that sending json, results in media-type header is set to json  Test that sending POJO -> POJO  Test that sending Tuple ->  Tuple  Test that sending a (JSON) String -> String  Test that sending raw bytes ->  raw bytes  ",5
"Test processor module in isolation
Register the module under test  and have access to a source channel that drives messages into the processor and a output channel where output messages are sent.    Examples  Built-in Message conversion: send JSON to a processor module that accepts Tuples.  ",5
"Test sink module in isolation
Register the module under test Send a message to the sink using a test source and verify the sink contents - this requires checking an external resource - depends on the sink ",5
"Create directory structures and move existing UI code into Spring XD repository
Create a directory structure that best benefits UI development.      The copying of the UI files and other gradle build tasks so that the UI can be run inside the embedded servlet container of XD will be a seperate story",4
"Display the UI from xd-admin container when doing development in eclipse
The UI code will be sitting in one or more top level directories in the repository    This story will address the need to     1) copy over the UI code into a location so that it can be picked up by the embedded servlet container when running inside eclipse",2
"Package up the UI code when building the distribution so that it can be shown by xd-admin
The UI code will be sitting in one or more top level directories in the repository    This story will address the need to     1) copy over the UI code into a location so that it can be picked up by the embedded servlet container when the distribution zip is 'unzipped'.      After running ./xd-admin or ./xd-singlenode one should be able to hit the UI at http://localhost:8999/xd    (just an example)",2
"Add additional embedded servlet container config to load static UI resources
Configure embedded servlet container needs to know where to load the UI code.",2
"Replace 'anonymous' node in XD module bean names
Enhance bean naming strategy or provide a value for the property that binds to this",1
"Add PropertyAccessor for JSON fields in SpEL
{code}  filter --expression=""payload.myfield.startsWith('foo')""  {code}    Example using index:    {code}  filter --expression=""payload.2.startsWith('foo')""  {code}    This should support nested keys as well:    {code}  filter --expression=""payload.myfield.subfield.startsWith('foo')""  {code}    This is related to https://jira.springsource.org/browse/XD-676 and that in turn depends on SI being able to configure SpEL",4
"Create JobLaunchRequest Transformer
The JobLaunchRequest Transformer shall accept the following payloads:    * File  * JSON String  * Properties  * Map  * Tuple    Use/Migrate some of the logic from *JobParametersBean*, e.g. using the *DefaultJobParametersConverter*.    *Special Case File*    When handling a *File*, add special JobParameter *absoluteFilePath* populating it with *message.getPayload().getAbsolutePath()*    * Add unit tests      ",6
"A job will be associated with a named channel when the job is created.  
When creating a job, a named channel will be created with a name of job.<your job name>  i.e. job.foo. ======== Required components: - A Transform See XD-733 - JobPlugin needs to create the NamedChannel for the job and associate the transform.    > Registrar.xml will need an input channel?    > Name channel support will be required. - Add --channel to job rest apis to notify system that a named channel is requested.   *Unit Test  ",5
"Job Repo in container needs access to Admin's HSQLDB
The HSQLDB that stores the JobRepository needs to have its content exposed via TCP (network service) so that container has access to update the status of a job run.   -Needs to have property that enumerates the host and port for the admin that is accessible by the user. -If one is not specified it should default to localhost:9500.  *Testing: - Unit Tests - Bring up module and admin.       ^Verify that default host and port work     ^Verify that container on different machine has access to admin   ",5
"Expose restful services that allow users to view job statuses
This story utilizes BatchAdmin and its restful interfaces to show the state of jobs in Spring XD.      *Steps    - Create a Branch in the BatchAdmin (we don't want to lose history)    - Update the restful API's to XD standards.    - Create bamboo task to push jars to artifactory    - Update gradle.build to pull in the Batchadmin jars.    - Expose the restful calls.",5
"Trigger can send a message to a named channel
Trigger can send a message to a named channel.  For example: trigger create --name mytrigger --definition ""trigger --cron='*/10 * * * * *' --message='Good Luck, we are all counting on you'""  --channel foo   Where the --message contains the message that will be sent to foo job/component.",3
"Rename XDContainer and associated classes to Node
Rename XDContainer, ContainerMain, *ContainerLauncher, ContainerLauncherFactory and any variable or methodNames, bean names, etc. that refer to container in favor of the term 'Node'. Eliminate the dirt.container package, and move Node into .server",2
"Eliminate internal dependencies on System properties
Remove System.setProperty() or System.getProperty() for internal xd properties. Use spring Environment abstraction instead. Also, replace ""."" in property names with '_' (XDPropertyKeys). This is compatible with environment variable names.     As a result, XD should accept System properties or environment variables or command line options. Command line options should have highest precedence. Retain StandardEnvironment order wrt to System properties and environment variable. ",4
"Remove Option parsing code used for tests from Servers
Currently *Main class provide alternate static methods for parsing CLI options. One used for testing does not call System.exit() just throws an exception. This code should be moved to spring-xd-test to support integration testing.",3
"Rename xd-global-beans.xml
The above config contains beans that must be in a common parent context for the AdminServer and Modules. Hence not really global since the (Node) doesn't need them itself. So the name is a bit misleading. Come up with something better.",2
"REST API for Job Management
Spring Batch Admin provides a complete, but outdated implementation style, which covers the full administrative lifecycle of batch jobs, their creation, stop/start, and retrieving information about previous job executions and the status of currently executing job executions.  SpringXD has a different way of deploying, starting, and stopping jobs - by sending messages to containers that run the batch job.  However, the reporting state of a job is still stored in a common job repository.  The purpose of this story is to take the first step to merging in the existing code base that focuses only on the retrieval of information from Spring Batch Admin’s Job controller.  The current ‘REST API’ style of these commands should stay as close to the original spring batch admin style as possible.  There are several reasons for this 1. It works, and time to springone is short, and we mgmt has expectations around deliverables that we must strive to meet. 2. It gives Andrew a working contract to start developing a UI 3. We can take on this technical debt, but refactor after RC1 and before GA while and deliver end-user functionality.    Attached is the list of endpoints in spring batch admin ",20
"Ensure that when batch jobs are created, they are created with the job bean definition id equal to the ‘stream name’
Unlike in spring-batch-admin, in SpringXD all the jobs the /modules/jobs directory is not ‘visible’ to query when the server starts.  Jobs only become visible to XD’s ‘jobs list’ command once they have been ‘created’.      Creating a Job in XD is an opportunity to specify additional values to any property placeholders in the job bean definition.  This isn’t part of spring-batch-admin.    We will not worry about the creation of job definition in this story.  Assume that they have been created already and that the GET for /jobs works as it does now for Spring XD.     We should however, make sure that there is always a replacement of the job name in the job bean definition to match the ‘--name’ specified in the command line.  That is “job create --name myjob --description “thisfunkyjob�?    will use ‘myjob to replace <job id=""${xd.stream.name}"" in the file thisfunkyjob.xml    *Implementation Suggestions*    This should hopefully just be a matter of changing job definition files to follow the naming pattern.    <job id=""${xd.stream.name}"" … />    *How to verify it works*    1. Create a JUnit integration style test that has ‘job create --name myjob --defintion “testJob�?’ and then deploy the job.  The name ‘myjob’ should appear in the job execution table  ",1
"Add dependency to spring batch admin in spring-xd-dirt
We should depend on  		<dependency> 			<groupId>org.springframework.batch</groupId> 			<artifactId>spring-batch-admin-manager</artifactId> 			<version>${project.parent.version}</version> 		</dependency> 		<dependency> 			<groupId>org.springframework.batch</groupId> 			<artifactId>spring-batch-admin-resources</artifactId> 			<version>${project.parent.version}</version> 		</dependency>  we are using spring batch 2.2.0.RELEASE.   We need to depend on spring-batch-admin version 1.3.0.BUILD-SNAPSHOT   ",2
"Return the list of Jobs from spring-batch-admin
The current XD JobController that returns a list of jobs has quite a different API signature than what is in spring-batch-admin.  To simplify the UI development, a new controller JobAdminController, will be created that lives under the request path /jobs/admin.  The goal is to return a the current JSON structure of spring-batch-admin /jobs/ request and make only minimal changes to implementations of controllers as found .  See #1 in the Doc (link to json output doc for spring batch).    *Implementation Suggestions*    There will need to be some SpringMVC setup that will enable the current style of spring-batch-admin controller requests to co-exist with the existing XD Controllers, e.g. the use of .json for json marshalling etc.  This may in fact be the bulk of time spend in this first story to integration spring-batch-admin style controllers into XD.    A new controller named JobAdminController that in the spring-xd-dirt project in the package org.springframework.xd.dirt.rest.  The JobAdminController will not need to follow the same HATEOAS style as the other controllers at this time.    The current controller in Spring Batch Admin looks like this  {code}      @RequestMapping(value = ""/jobs"", method = RequestMethod.GET)      public void jobs(ModelMap model, @RequestParam(defaultValue = ""0"") int startJob,              @RequestParam(defaultValue = ""20"") int pageSize) {          int total = jobService.countJobs();          TableUtils.addPagination(model, total, startJob, pageSize, ""Job"");          Collection<String> names = jobService.listJobs(startJob, pageSize);          List<JobInfo> jobs = new ArrayList<JobInfo>();          for (String name : names) {              int count = 0;              try {                  count = jobService.countJobExecutionsForJob(name);              }              catch (NoSuchJobException e) {                  // shouldn't happen              }              boolean launchable = jobService.isLaunchable(name);              boolean incrementable = jobService.isIncrementable(name);              jobs.add(new JobInfo(name, count, null, launchable, incrementable));          }          model.addAttribute(""jobs"", jobs);      }  {code}    Something like  {code}  @RequestMapping(value = ""/jobs/admin/jobs"", method = RequestMethod.GET)   public void jobs(ModelMap model, @RequestParam(defaultValue = ""0"") int startJob,              @RequestParam(defaultValue = ""20"") int pageSize) {           // We do *not* have to query the Spring Batch Admin “JobService�? at this time, but        //  instead use the  JobDeployer to get information about jobs launched by Spring XD          Iterable<JobDefinition> jobDefinitions =  dobDeployer.findAll()         // copy these over to a List<JobInfo> as best as possible, copy name over.         // not sure how ‘description’ is getting added to the JSON        // pari      }  {code}  *How to verify it works*  A sample job needs to be in the modules/job directory. JobCommandTests/AbstractJobIntegrationTest seems to have what is need to stage a job for   ",5
"Gradle Launch needs to use singlenodemain  vs. admin main
nan",1
"Bootstrap XD on Yarn
1. How XD Yarn application should be packaged and bootstrapped? 2. Where the code should be? Within xd itself or separate repo?",1
"Interacting with XD on Yarn
1. How we talk to the XD instance(s) on Yarn 2. There is a rest interface which location can be exposed either via resource manager or appmaster 3. Technically appmaster could also expose interface which could eihter be proxy for xd rest or dedicated interface implementation(i.e. thrift or spring int)",1
"Comm protocol for appmaster
We need to be able to talk to appmaster which will control the whole xd yarn app.  1. Choose the implementation? Thrift? Spring Int? Something else? ",1
"Container and Grid Control
1. We'll need a system which give better control of what yarn/xd containers are out there and what is a status of those containers. 2. We also need grouping of containers order to choose, prioritize and scale tasks. 3. We need heartbeating of the grid nodes. Hadoop Yarn itself doesn't give enough tools to know if container is ""alive"".",1
"XD UI on Yarn
Technically speaking of we want to integrate XD UI on Hadoop tools we should do it so that the proxy on resource manager works with XD UI. From Hadoop Yarn resource manager point of view this proxied url is the applications tracking url(which is registered when application is deployed).",1
"Restrict Job launcher with more than one batch job configured in job module
Currently the Job launcher launches all the batch jobs configured in the job module.    Please refer, ModuleJobLauncher's executeBatchJob().    This makes the JobRegistry registers with multiple batch jobs under the same Spring XD job name (group name).    Also, it is understood that having multiple jobs configuration under the same config xml is uncommon.",2
"JDBC property settings need to be made externally configurable
We need to have a properties section (documented as well) so that users can setup their jdbc connections for the various components.",2
"Fix Class/Package Tangle Introduced by XD-353
{{container}} and {{event}}. {{XDContainer}} references and is referenced by {{ContainerStartedEvent}} (and stopped).    https://sonar.springsource.org/drilldown/measures/7173?metric=package_cycles&rids%5B%5D=7717    ",1
"Reactor Environment Improvements
Use a profile or similar to only include the {{Environment}} conditionally (currently in module-common.xml.  Also  Jon Brisbin one thing to keep in mind: we talked about having a properties file for XD that configured the RingBuffer et al in a non-default way  Jon Brisbin e.g. no event loop Dispatchers…a ThreadPoolDispatcher with a large thread pool size (50 threads? 100?)…and maybe even two RingBufferDispatchers: input and output  Jon Brisbin so we might want to change from strictly a default Environment bean to an EnvironmentFactoryBean with a specific configuration…thinking about it now I maybe should add a namespace element for the Environment",3
"Create a splitter module
The splitter functionality in Spring Integration should be exposed to XD as a processing module.  The splitter should use a SpEL expression to specify how to split the message up.      *Implementation Suggestions*    This should be a simple XML based module definition that has input/output channels and has the SpEL expression parameterized.  The default value of the SpEL expression should result in the message not being split.    *How to check it works*    The current file or tail input source can be used to split up the text in a file into words.  The tail module should be checked to see how many lines of text it will read into memory at once.  The file module node with the file-to-string transformer will only work for small files as it keep the whole file in memory.      If there is a big memory inefficiency in using the tail file input source, create a new story to investigate how to have a file based input source that creates a message per line of text or something that is will not result in excessive memory usage.  ",2
"Create aggregator module
Create a processing module based on SI's aggregator component.  The completion criteria for the aggregator should be a simple count of messages (e.g. received 50 messages) and a timeout so that messages don't stay in the aggregator module for more than 30 seconds.     *Implementation suggestions*    Create an XML based processing module definition using the SI aggregator namespace.  Only the options to support the features in the description should be exposed as property placeholders.    *How to know it works*  A shell style integration test that has a source that sends a known amount of messages.  A ticktock like module would perhaps be a good example.  10 messages sent every 100ms with an aggregator set to a 'aggregate count' of 10, should have 1 message output (perhaps to file sink whose name is based on time as well, is that possible.).  A ticktock example with a 1 second delay and with the aggregator module set to have a timeout of 0.5 seconds will have only one message in the file (again assumign the file name has a timestamp/counter in the filename). ",3
"Create Syslog -> Tuple Reactor Codec; Change UDP Syslog Adapter to Emit a Tuple
UDP and Legacy syslog sources emit a {{Map}}; reactor emits a POJO. Make them consistent and emit {{Tuple}}s.",2
"The xd-singlenode script should have execute permissions
The xd-singlenode script currently has '644' permissions unlike xd-admin and xd-container (which have '755'):     {code}  -rwxr-xr-x  1 mark  staff  5899 Aug 26 16:19 xd-admin  -rwxr-xr-x  1 mark  staff  5955 Aug 26 16:19 xd-container  -rw-r--r--  1 mark  staff  5919 Aug 26 16:19 xd-singlenode  {code}  ",1
"Fix Package Tangle between o.s.xd.dirt.event and o.s.xd.dirt.container
https://sonar.springsource.org/drilldown/measures/7173?metric=package_cycles&rids%5B%5D=7717",3
"Make Spring XD buildable with Java 8
JavaDoc issues are causing the build to fail with Java 8",8
"Add Spring XD Build Plan for Java 8 to Bamboo  
This is issue depends on XD-761  https://build.springsource.org/browse/XD-JDK8",2
"Remove Trigger Module Code 
Triggers will be a source and no longer as a unique module.  * The following have to be removed:  ** spring-xd-dirt:    -- package: org.springframework.xd.dirt.plugins.trigger  -- META-INF: spring-xd/plugins/triggers.xml  -- org.springframework.xd.dirt.stream.TriggerPlugin    *The following beans will require updates to remove the trigger code  ** spring-xd-dirt:    --META-INF: spring-xd/internal/deployers.xml - Remove Triggerdeployer  --org.springframework.xd.dirt.plugins.job.JobPlugin - Remove the registrars for fixedDelay, fixedRate, Cron.  As well as the component selection, only need the job-modules-bean  --Update the tests to use the trigger as a source, instead of the trigger module.  ** spring-xd-shell:  Remove trigger commands and associated tests    ** xd controllers:  Remove trigger controllers and their associated tests   This list cover most but not all the components affected.  --Success criteria--  Successful unit and integration tests.    ",5
"Consolidate Trigger Sources into a single Source
Currently we have 2 trigger sources: trigger & cron-trigger.  The preference is to have a user to just use a single trigger source.  for example: * trigger > :myjob * trigger --cron='...' >:myjob * trigger --fixedDelay='...' > :myjob  One option to handle this is to use spel to reference a bean and then have different trigger beans defined. i.e. trigger='cronTriggerBean'.  Each trigger bean would setup the channel with the correct poller.  ",5
"Remove AutoLaunch feature from batch jobs
Jobs will be started via trigger.  So we won't need the JobTriggerBean.",1
"Parser needs to handle a  ':' embedded in a name.
Also drop the enhanced portion of the EnhancedStreamParser.",8
"Add Email Source
nan",8
"Add Email Sink
nan",8
"Add XMPP Sink
nan",5
"Update Batch Job docs to cover triggers as a source
nan",2
"Shell: Add named channel list command
User shall have the ability to get a listing of available named channels (order by name ascending) from the shell  * Add support to controllers * Add tests",10
"Factor out duplicated SpEL / script logic
See discussion at https://github.com/SpringSource/spring-xd/pull/250/files#r6034885",3
"Tab support inconsistent for http post
When doing *xd:> http post* and press the *tab* key. One should get a list of available options. Right now nothing happens. I have to press *--* and then tab to get the options.  Interestingly, this works for *stream create* + *tab* key",2
"Need to create a Persistent-Job-Registry 
In order to hook up the to get access to all the jobs available the job registry has to be shared.  currently the only implmentation is is the MapJobRegistry.    ====  Testability.  ====  The admin will need to be see all jobs created by its containers.",2
"Document router processor module
for an example, see comments here:  https://jira.springsource.org/browse/XD-671  ",2
"Shell: Remove ""taps list"" command
We should only allow ""tap list"" - currently ""tap list"" AND ""taps list"" are allowed but ""tap list"" does not show up under help.",1
"Add validation on tap definitions that checks for module names that are part of the stream definition
Try:  {code}  stream create --name aa --definition ""time | log""  tap create --name t1 --definition ""tap aa.log | log""  {code}    Results in:    {code}  Command failed org.springframework.xd.rest.client.impl.SpringXDException: java.lang.NullPointerException  {code}",2
"${xd.home}/data shows up after gradlew build
When the XD starts up and does not see its job repo it will create one in the${xd.home}/data directory.  When xd.home is not set in system properties the job repo creates a literal ${xd.home}/data directory.  ",2
