Issue,Storypoint
"os::read should have one implementation
In master there are currently three implementations of the function:   https://github.com/apache/mesos/blob/master/3rdparty/libprocess/3rdparty/stout/include/stout/os/read.hpp#L42  https://github.com/apache/mesos/blob/master/3rdparty/libprocess/3rdparty/stout/include/stout/os/read.hpp#L82  https://github.com/apache/mesos/blob/master/3rdparty/libprocess/3rdparty/stout/include/stout/os/read.hpp#L42    All of them have fairly radically different implementations (One uses C read(), one uses c++ ifstream, one uses c fopen)    The read() based one does an excess / unnecessary copy / buffer allocation (it is going to read into one temporary buffer, then copy into the result string. Would be more efficient to do a .reserve() on the result string, and then fill the result buffer).    The ifstream/ifstreambuf_iterator ignores that you can have an error partially through reading a file / doesn't find the error or propagate it up.    The fopen() variant reads one newline separated line at a time. This could produce interesting / unexpected reading in the context of a binary file. It also causes glibc to insert null bytes at the end of the buffer it reads (excess computation). result isn't pre-allocated to be the right length, meaning that most of the continually read lines will result in realloc() and a lot of memory copies which will be inefficient on large files.",3
"Flaky test: FetcherCacheHttpTest.HttpCachedSerialized
FetcherCacheHttpTest.HttpCachedSerialized has been observed to fail (once  so far), but normally works fine. Here is the failure output:    [ RUN      ] FetcherCacheHttpTest.HttpCachedSerialized    GMOCK WARNING:  Uninteresting mock function call - returning directly.      Function call: resourceOffers(0x3cca8e0, @0x2b1053422b20 { 128-byte object <D0-E1 59-49 10-2B 00-00 00-00 00-00 00-00 00-00 10-A1 00-68 10-2B 00-00 A0-DE 00-68 10-2B 00-00 20-DF 00-68 10-2B 00-00 40-9C 00-68 10-2B 00-00 90-2D 00-68 10-2B 00-00 04-00 00-00 04-00 00-00 04-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 10-2B 00-00 00-00 00-00 0F-00 00-00> })  Stack trace:  F0604 13:08:16.377907  6813 fetcher_cache_tests.cpp:354] CHECK_READY(offers): is PENDING Failed to wait for resource offers  *** Check failure stack trace: ***      @     0x2b10488ff6c0  google::LogMessage::Fail()      @     0x2b10488ff60c  google::LogMessage::SendToLog()      @     0x2b10488ff00e  google::LogMessage::Flush()      @     0x2b1048901f22  google::LogMessageFatal::~LogMessageFatal()      @           0x9721e4  _CheckFatal::~_CheckFatal()      @           0xb4da86  mesos::internal::tests::FetcherCacheTest::launchTask()      @           0xb53f8d  mesos::internal::tests::FetcherCacheHttpTest_HttpCachedSerialized_Test::TestBody()      @          0x116ac21  testing::internal::HandleSehExceptionsInMethodIfSupported<>()      @          0x1165e1e  testing::internal::HandleExceptionsInMethodIfSupported<>()      @          0x114e1df  testing::Test::Run()      @          0x114e902  testing::TestInfo::Run()      @          0x114ee8a  testing::TestCase::Run()      @          0x1153b54  testing::internal::UnitTestImpl::RunAllTests()      @          0x116ba93  testing::internal::HandleSehExceptionsInMethodIfSupported<>()      @          0x1166b0f  testing::internal::HandleExceptionsInMethodIfSupported<>()      @          0x1152a60  testing::UnitTest::Run()      @           0xcbc50f  main      @     0x2b104af78ec5  (unknown)      @           0x867559  (unknown)  make[4]: *** [check-local] Aborted  make[4]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build/src'  make[3]: *** [check-am] Error 2  make[3]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build/src'  make[2]: *** [check] Error 2  make[2]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build/src'  make[1]: *** [check-recursive] Error 1  make[1]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build'  make: *** [distcheck] Error 1  ",2
"Support revocable/non-revocable CPU updates in Mesos containerizer
MESOS-2652 provided preliminary support for revocable cpu resources only when specified in the initial resources for a container. Improve this to support updates to/from revocable cpu. Note, *any* revocable cpu will result in the entire container's cpu being treated as revocable at the cpu isolator level. Higher level logic is responsible for adding/removing based on some policy.",3
"Pass 'allocated' resources for each executor to the resource estimator.
Resource estimator obviously need this information to calculate, say the usage slack. Now the question is how. There are two approaches:    1) Pass in the allocated resources for each executor through the 'oversubscribable()' interface.    2) Let containerizer return total resources allocated for each container when 'usages()' are invoked.    I would suggest to take route (1) for several reasons:    1) Eventually, we'll need to pass in slave's total resources to the resource estimator (so that RE can calculate allocation slack). There is no way that we can get that from containerizer. The slave's total resources keep changing due to dynamic reservation. So we cannot pass in the slave total resources during initialization.    2) The current implementation of usages() might skip some containers if it fails to get statistics for that container (not an error). This will cause in-complete information to the RE.    3) We may want to calculate 'unallocated = total - allocated' so that we can send allocation slack as well. Getting 'total' and 'allocated' from two different components might result in inconsistent value. Remember that 'total' keeps changing due to dynamic reservation.",3
"Document and consolidate qdisc handles
The structure of traffic control qdiscs and filters in non-trivial with the knowledge of which handles are the parents of which filters or qdiscs are in the create and recovery functions and will be needed to collect statistics on the links.  Lets pull out the constants and document them.",1
"Add `EXPECT_NO_FUTURE_DISPATCHES` macro for tests.
We already have {{EXPECT_NO_FUTURE_MESSAGES}}, {{EXPECT_NO_FUTURE_DISPATCHES}} should be done the same way.    We already have a use case for it: https://github.com/apache/mesos/blob/master/src/tests/master_contender_detector_tests.cpp#L251",1
"Pass callback to the QoS Controller to retrieve ResourceUsage from Resource Monitor on demand.
We need to allow QoS Controller to call 'ResourceMonitor::usages()'. We will pass it in a lambda.  ",2
"Support pre-fetching images
Default container images can be specified with the --default_container_info flag to the slave. This may be a large image that will take a long time to initially fetch/hash/extract when the first container is provisioned. Add optional support to start fetching the image when the slave starts and consider not registering until the fetch is complete.    To extend that, we should support an operator endpoint so that operators can specify images to pre-fetch.",5
"Add an endpoint to slaves to allow launching system administration tasks
As a System Administrator often times I need to run a organization-mandated task on every machine in the cluster. Ideally I could do this within the framework of mesos resources if it is a ""cleanup"" or auditing task, but sometimes I just have to run something, and run it now, regardless if a machine has un-accounted resources  (Ex: Adding/removing a user).    Currently to do this I have to completely bypass Mesos and SSH to the box. Ideally I could tell a mesos slave (With proper authentication) to run a container with the limited special permissions needed to get the task done.",8
"Enable configuring Mesos with environment variables without having them leak to tasks launched
Currently if mesos is configured with environment variables (MESOS_MODULES), those show up in every task which is launched unless the executor explicitly cleans them up.     If the task being launched happens to be something libprocess / mesos based, this can often prevent the task from starting up (A scheduler has issues loading a module intended for the slave).    There are also cases where it would be nice to be able to change what the PATH is that tasks launch with (the host may have more in the path than tasks are supposed to / allowed to depend upon).",8
"Support different perf output formats
The output format of perf changes in 3.14 (inserting an additional field) and in again in 4.1 (appending additional) fields. See kernel commits:  410136f5dd96b6013fe6d1011b523b1c247e1ccb  d73515c03c6a2706e088094ff6095a3abefd398b    Update the perf::parse() function to understand all these formats.",3
"Report per-container metrics for network bandwidth throttling to the slave
Report per-container metrics for network bandwidth throttling to the slave in the output of mesos-network-helper.",1
"Decode network statistics from mesos-network-helper
Decode network statistics from mesos-network-helper and output to slave statistics.json",1
"In Resources JSON model() resources of the same name overwrite each other.
As shown here: https://github.com/apache/mesos/blob/8559d7b7356ec91795e564767588c6f4519653a5/src/common/http.cpp#L50    So if there are two ""cpus"" of different roles, whichever comes later will overwrite the previous.    We should instead aggregate different resources of the same name.    However, in the presence of revocable resources, in order to maintain backwards compatibility we should exclude revocable resources.",2
"FrameworkInfo should include a Labels field to support arbitrary, lightweight metadata
A framework instance may offer specific capabilities to the cluster: storage, smartly-balanced request handling across deployed tasks, access to 3rd party services outside of the cluster, etc. These capabilities may or may not be utilized by all, or even most mesos clusters. However, it should be possible for processes running in the cluster to discover capabilities or features of frameworks in order to achieve a higher level of functionality and a more seamless integration experience across the cluster.    A rich discovery API attached to the FrameworkInfo could result in some form of early lock-in: there are probably many ways to realize cross-framework integration and external services integration that we haven't considered yet. Rather than over-specify a discovery info message type at the framework level I think FrameworkInfo should expose a **very generic** way to supply metadata for interested consumers (other processes, tasks, etc).    Adding a Labels field to FrameworkInfo reuses an existing message type and seems to fit well with the overall intent: attaching generic metadata to a framework instance. These labels should be visible when querying a mesos master's state.json endpoint.",8
"Add and document new labels field to framework info
Add and document new labels field to framework info:    {code}  message FrameworkInfo {    // Used to determine the Unix user that an executor or task should    // be launched as. If the user field is set to an empty string Mesos    // will automagically set it to the current user.    required string user = 1;      // Name of the framework that shows up in the Mesos Web UI.    required string name = 2;      // Note that 'id' is only available after a framework has    // registered, however, it is included here in order to facilitate    // scheduler failover (i.e., if it is set then the    // MesosSchedulerDriver expects the scheduler is performing    // failover).    optional FrameworkID id = 3;      ...      // This field allows a framework to advertise its set of    // capabilities (e.g., ability to receive offers for revocable    // resources).    repeated Capability capabilities = 10;      optional Labels labels = 11;  }  {code}",1
"Local filesystem docker image discovery
Given a docker image name and the local directory where images can be found, creates a URI with a path to the corresponding image.    Done when system successfully checks for the image, untars the image if necessary, and returns the proper URI to the image.",2
"Implement Docker local image store
Given a local Docker image name and path to the image or image tarball, fetches the image's dependent layers, untarring if necessary. It will also parse the image layers' configuration json and place the layers and image into persistent store.    Done when a Docker image can be successfully stored and retrieved using 'put' and 'get' methods. ",5
"Implement Docker image provisioner
Provisions a Docker image (provisions all its dependent layers), fetch an image from persistent store, and also destroy an image.     Done when tested for local discovery and copy backend. ",3
"Add Docker Image Type to protobuf API
nan",1
"Report per-container metrics from host egress filter
Export in statistics.json the fq_codel flow statistics for each container.",1
"Resources::parse(...) allows different resources of the same name to have different types.
So code like this doesn't raise Error.  {code}  Resources::parse(""foo(role1):1;foo(role2):[0-1]"")  {code}    Doesn't look like allowing this adds value and this complicates resource maths/validation/reporting.    We should disallow this.",2
