Issue,Storypoint
"Include Webconsole as Preinstalled Feature
Can we add the webconsole as a preinstalled feature?  It has a nice GUI interface and gives the user a structured picture of the configuration.  We could even consider using it for the configuration changes in the examples (instead of config files).  I would suggest that we include both options in the examples since sometimes the webconsole won't be running (until at least the port is changed with the config file).  ",1
"Location of STS server sample in GettingStartedGuide is outdated
On page 51 in chapter 10.4.2 ""Build and run STS server"" the location samples/cxf/sts_issue_operation for the cxf sts sample is outdated. It is now located in examples/apache/cxf/.",1
"Custom properties support for tESB Components
As a Data Service developer I would like to add SL custom properties (key-value pairs) to my tESBProvider and SAM custom properties for my tESBConsumer, tESBResponse and tESBFault components.  * We might need to use 'Advanced' tab for that.  * Property values should be dynamic.  * Job API should remain unchanged.",8
"Display and filter on selected (or user defined) custom properties in SAM UI in TAC
*As a Monitoring Administrator I would like to see custom properties in the SAM Table as well as filter based on values of custom properties.*    Assumptions:  * Since naming of custom properties is not strictly defined, users should be able to enter custom property name one from the list of names already available in the database.  * Filtering should be also be supported for custom properties displayed in the table.  ",3
"SAM UI: Visualization of cascading flows
*As a monitoring user I would like to see flows that span across more than one service so that I could see information flow between related calls.*  Assumptions:  * FLOW_ID remains the same for multiple events.  * Most of the times the maximum number of participants will not exceed 10  * Elapsed time will be the difference between first and last even within one flow  * Port type and operation will be based on the first event in the flow  * Transport will be aggregated transports used across all flows.  ",13
"tRESTRequest and tRESTResponse components for REST support
*As a Data Service designer I would like to use simple REST abstractions to share information from the database as a REST-full resource.*  Assumptions:  * Need to use CXF  * Support for 4 HTTP verbs (GET, PUT, POST and DELETE)  * Component should only concentrate on URI mapping, not on the processing",8
"Automatic import of XML Schemas from WSDL to Metadata
*As an Data Service Designer with WSDL-first approach I would like to use XML Schemas from WSDL in my tXMLMap components.*  Assumptions:  * WSDL has an embedded XML Schema with no external imports.  * WSDL has only one XML Schema element",8
"Preparation and release of ESB Tooling 5.0 M1
(nice task breakdown BTW)  [14:45:57] Renat Zubairov: We need to check that all features available in 4.2.0 RELEASE are also available in 5.0 M1  [14:46:06] Renat Zubairov: including latest bugfixes  [14:46:14] Renat Zubairov: which were done between release and today  [14:46:41] Renat Zubairov: Actually we could already include peaces of new functionality, but very carefully so that M1 will not be broken  [14:46:59 | Edited 14:47:11] Renat Zubairov: 5.0 NB from yesterday you can find here: http://build.talend.com/builds/V5.0.0NB_r63863/esb/",3
"Improvements in the build system 
- Integrate build of samples into default project build  - Move assembly of the delivery package to a separate build  - Remove redundant configuration, e.g. specification of the standard resource location 'src/main/resource'  - Remove explicit version numbers for artifact dependencies and plugins in sub modules, e.g. in Talend :: ESB :: Job :: Command the karaf version is set explicitly.  - Fix bogus generation of eclipse generation via mvn eclips:eclipse (directory Target is added to source directories)  . Seems to be because of the license plugin  - In the sample build add missing version numbers for the plugins (see log below)              [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples.rent-a-car:features:pom:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.apache.maven.plugins:maven-resources-plugin is missing. @ line 39, column 21  [WARNING] 'build.plugins.plugin.version' for org.codehaus.mojo:build-helper-maven-plugin is missing. @ line 52, column 21  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples.locator:locator-demo-client:bundle:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.codehaus.mojo:exec-maven-plugin is missing. @ line 69, column 21  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples.locator:locator-demo-service:bundle:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.codehaus.mojo:exec-maven-plugin is missing. @ line 74, column 21  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples:sam-example-client:jar:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.codehaus.mojo:exec-maven-plugin is missing. @ line 35, column 21  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples:sam-example-service:war:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.mortbay.jetty:jetty-maven-plugin is missing. @ line 67, column 21  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples:sam-example-service2:war:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.mortbay.jetty:jetty-maven-plugin is missing. @ line 61, column 21  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples:simple-service-bundle:bundle:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.apache.maven.plugins:maven-resources-plugin is missing. @ line 53, column 12  [WARNING] 'build.plugins.plugin.version' for org.codehaus.mojo:build-helper-maven-plugin is missing. @ line 65, column 12  [WARNING]   [WARNING] Some problems were encountered while building the effective model for org.talend.esb.examples:camel-example-management-karaf:bundle:5.0-SNAPSHOT  [WARNING] 'build.plugins.plugin.version' for org.apache.maven.plugins:maven-resources-plugin is missing. @ line 82, column 12  [WARNING] 'build.plugins.plugin.version' for org.codehaus.mojo:build-helper-maven-plugin is missing. @ line 94, column 12  [WARNING]   [WARNING] It is highly recommended to fix these problems because they threaten the stability of your build.  [WARNING]   [WARNING] For this reason, future Maven versions might no longer support building such malformed projects.  [WARNING]     ",3
"Enable custom properties in SAM for Data Services
Currently for Data Services SAM can be enabled by the developer. The story https://jira.sopera.de/browse/TESB-2137 extends this by allowing to define additional custom properties when sending the request or sending the response. This story is about supporting the feature in the runtime.    Synchronize with tooling how and where to pass the additional properties.    Make sure also 4.2 Data Services are still running. ",5
"Provide a Maven snapshot repository accessible from outside
As user of the milestone releases I want to be able to build al samples with maven.    Provide all artifacts we make available in Maven Central as snapshot versions also in the snapshot repository.    Repository must be accesible also from out side of SOPERA and Talend    Add a snapshots profile to all samples that need TESB artifacts from maven. profile should add snapshot repository to the known ones.",2
"Specification of endpoint selection strategy per client
At the moment the endpoint selection strategy can only be specified globally. It should be possible to specify one per client.    - If one strategy is specified for a client this strategy should be choosen for the client.  - If none is specified for the client but one for the whole bus, then this should applied to the client.  - Otherwise he default strategy should be choosen.    Document the behaviour in the  Runtime Configuration Guide.  ",3
"create.sql in add-ons/sam/db won't work with Apache Derby
Activating the sam-server-war in Tomcat, using most recent release version of Derby (10.8.1.2), per Renat's first screencast (http://www.screenr.com/DxHs) is raising a syntax exception as the webapp tries to create the EVENTS table:    (seen in Tomcat's catalina.out log file:)  org.springframework.jdbc.BadSqlGrammarException: StatementCallback; bad SQL grammar [CREATE TABLE EVENTS (  ID BIGINT NOT NULL,  EI_TIMESTAMP TIMESTAMP,   EI_EVENT_TYPE VARCHAR(255),   ORIG_CUSTOM_ID VARCHAR(255),   ORIG_PROCESS_ID VARCHAR(255),   ORIG_HOSTNAME VARCHAR(128),   ORIG_IP VARCHAR(64),   ORIG_PRINCIPAL VARCHAR(255),  MI_PORT_TYPE VARCHAR(255),   MI_OPERATION_NAME VARCHAR(255),   MI_MESSAGE_ID VARCHAR(255),   MI_FLOW_ID VARCHAR(64),   MI_TRANSPORT_TYPE VARCHAR(255),  CONTENT_CUT BOOLEAN,  MESSAGE_CONTENT CLOB(2147483647),   PRIMARY KEY (ID))]; nested exception is java.sql.SQLSyntaxErrorException: Syntax error: BOOLEAN.    The other two tables create without a problem.    To try to determine whether this is a Tomcat or a Derby problem, I directly ran create.sql from Derby's ij query tool and got the same problem (again, the other two tables in create.sql will work) using the steps listed here[1]:    gmazza@gmazza-work:~/dataExt3/underthehood/db-derby-10.8.1.2-bin/bin$ ij  ij version 10.4  ij> ls  > select * from events;  IJ ERROR: Unable to establish connection  ij> connect 'jdbc:derby:/home/gmazza/derbyDBs/TESTDB;create=true';          ij> run 'create.sql';  ij> CREATE TABLE EVENTS (  ID BIGINT NOT NULL,  EI_TIMESTAMP TIMESTAMP,   EI_EVENT_TYPE VARCHAR(255),   ORIG_CUSTOM_ID VARCHAR(255),   ORIG_PROCESS_ID VARCHAR(255),   ORIG_HOSTNAME VARCHAR(128),   ORIG_IP VARCHAR(64),   ORIG_PRINCIPAL VARCHAR(255),  MI_PORT_TYPE VARCHAR(255),   MI_OPERATION_NAME VARCHAR(255),   MI_MESSAGE_ID VARCHAR(255),   MI_FLOW_ID VARCHAR(64),   MI_TRANSPORT_TYPE VARCHAR(255),  CONTENT_CUT BOOLEAN,  MESSAGE_CONTENT CLOB(2147483647),   PRIMARY KEY (ID));  ERROR 42X01: Syntax error: BOOLEAN.    ij> CREATE TABLE EVENTS_CUSTOMINFO (  ID BIGINT NOT NULL,   EVENT_ID BIGINT NOT NULL,   CUST_KEY VARCHAR(255),   CUST_VALUE VARCHAR(255),   PRIMARY KEY (ID));  0 rows inserted/updated/deleted    ij> CREATE TABLE TAB_SEQUENCE (ID_VALUE int generated always as identity, DUMMY char(1));  0 rows inserted/updated/deleted    ij> INSERT INTO TAB_SEQUENCE (DUMMY) values(null);  1 row inserted/updated/deleted    [1] http://www.jroller.com/gmazza/entry/apache_derby_setup    This problem prevents the bottom (non-SOAP/WSDL) links on the main sam-server-war HTML page to fail to work.",1
"Wrong time zone when displaying time in SAM UI Grid
SAM UI Grid displays time not in the time zone of the browser.",2
"Support DB2 for SAM
As an operator I want to be able to use IBM DB2 DBMS for SAM Server    - Provide DB2 specific script for table creation  - Test SAM server together with DB2  - Document in the SAM User Guide things specific to DB2      Primary version for testing DB2 UDB 9.1  Seconday (supported version DB2 9.7  Test OS is Linux even though customers might also run the DB2 on AIX and other operating systems",2
"Moving to cxf, camel, karaf snapshot versions
TESB 5.0 will include cxf 2.5.0 or higher, camel 2.8 or higher, and Karaf 3.0.0 or higher.",2
"SAM UI: date/time filter ""on"" don't work correctly
1. initially (with out any filters applying) have a several flow for one date  2. after set date filter ON this date not all flows visible on previous step for the date are shown",1
"In TAC, Service locator and Service Activity monitoring pages are not refreshed by clicking Refresh
Preconditions:  The service is deployed and started in karaf.  Test steps:    Go in TAC, Service Locator or Service Activity Monitoring page and click Refresh button.    Expected result:    New service appears.    Actual result:  New service appears only after closing browser and entering into TAC again. Details are in karaf_stacktrace.txt",2
"SAM agent send incorrect event time
actually event datetime in SOAP message to SAM server (XMLGregorianCalendar) presents timezone without taking into account daily saving time offset",1
"SAM custom properties are not passed correctly from Talend job with tESB components
in case composite scenario (when there are several provider's jobs and some of them are invoked from another) custom properties set for participants in corresponding tESB components are mixed up",3
"Importing routines instead of beans
The ""Import Items"" menu has problem to import Bean Classes. The default package name will be ""routines"" but ""beans"" after imported.   this should be fixed",1
"Export Multi Routers Support
Only one router is supported when export router as bundle. it's better if it's supported to export more than one routers at one time",3
"Improvement of Dependencies Table in ComponentView operations
Dependencies Table in Component View operations need to be improved. Currently users have to select a dependency item from the total items througth a Combo list. And the list size is always large and it's different to select. I guess we can provide a multi-selection list instead of the single-selection list.",3
"Start route bundle in the runtime
Currently, you have to export the bundle from studio first, and then install it into runtime from Runtime Console.  It's great if we can export router as a bundle and deploy it directly into Runtime.    Require: TESB-2320",3
"Embed ESB Runtime into Studio
It's very useful if the ESB Runtime can be embedded into Studio, then you can control the runtime from studio instead of leaving it.",5
"Pure Java Language code expressions support
Currently the component exporessions can be XPath, EL, javascript or XQuery, but no pure java codes.    For example, the MessageFitler needs an expression. If the ""Header"" type in Language combo is selected, then expression need to be         ""username"").isEqualTo(""name""    Maybe it's better  if  the expression is          header(""username"").isEqualTo(""name)""       in Language ""Pure Java"".",3
"Import route from Spring XML file
nan",5
"Export route to the Spring XML file
nan",3
"Paging and sorting for Service Locator UI
Service Locator UI is very slow when used on the large number of endpoints. We have installation of SL which manages more than 500 endpoints.  To achieve better client-side performance we need to implement server-side paging,sorting and filtering of the SL Data.  You can see SAM UI for the examples on how to do the server-side paging and filtering.  Important notes:  * Sorting, paging and filtering should be done on the server side. In memory.  * We can omit caching for the first version.  * Since we need to do sorting, paging and filtering at the same time you may use insertion sorting algorithm.  * Sorting, filtering and paging should not exceed complexity of n2    ",3
"Show/hide and filter of the custom properties in SL UI
Displaying and filtering of the custom properties in SL UI should also be server-based because TESB-2335 the client data will only be one page and not more.",1
"New endpoint type: JMS endpoint
SL will going to support new type of the endpoint: JMS endpoint. Need to check with runtime team and visualize it property.",1
"New specialized components in Routebuilder (cCXF, cFile, cJMS, cFTP, cActiveMQ)
We need new specialized components for:  * CXF messaging endpoint  * File  * JMS messaging endpoint  * FTP component  * ActiveMQ messaging endpoint    We also need an improved component properties for specialized components, so that users wouldn't need to enter lengthy URLs",3
"Make jmx samples work and align it with the other samples
As a user I want to be able to sucessfully execute the jmx samples.  When I was trying to execute the jmx samples according to the readme I encountered a lot of problems. See below for the problems I found       *GENERAL*    - Endpoint in SimpleClient is wrong. Defined is http://localhost:8080/services/simpleService, but in reality the service has the endpoint http://localhost:8080/simpleService/simpleService  - In the war file below WEB-INF/classes there are again directories classes, META-INF, and WEB-INF. They shuld be removed.  - The jmx sample should be splitted in one cxf sample and in one camel sample, both located directly under examples/talend/tesb with two different readme that describe how to build and run them.      *README*    - In general all steps should be described for Windows and Unix  - Building the simple-service-war  -- Instead of suggesting to add the CATALINA_OPTS property in some Tomcat start script (which one?) it should be described how to define it in the shell (Windows and Unix). The user should not be forced to change his Tomcat configuration.  -- step 2: war file is not found in target, but simple-service-war/target   -- step 4: you first have to change in directory simple-service-bundle before executing mvn exec:java  -- step 4: you should configure the exec plugin with the main class in pom.xml, so user does not have to specify it explicitly.  - Using jconsole to find MBean Attributes  -- step 2: service:jmx:rmi:///jndi/rmi://localhost:6969/jmxrmi does not work    Here I stopped trying out the samples.      *Expectations*    - Make sure the readme is up to date and complete, so anyone is able to run the samples.  - The readme must equally well describe the Windows case and the Linux / Mac OS X case.  - Split the cxf/jmx and the camel/jmx in two separate saples located directly under the examples directory.  - For the cxf sample use the usual pattern for components in other samples (common, client, service, war)       _Acceptance criteria_: PO is able to execute the demos following the instructions in the readme.  ",3
"Support for Lifecycle events in SAM
As an administrator I want to receive events when services, data services, and servers start and stop.     Provide entries for the following events in  - Karaf server starts / stops (more precisely sam service is started / stopped)  - cxf web service starts / stops (only when SAM enabled)  - data service starts / stops  (only when SAM enabled)    Document the new events in the SAM User Guide.     This feature might include enhancing the database schema, synchronize here with the tooling team as they also need to visualize the new lifecycle events. Chnages in the Database schema also affects SQL script which genrate the tables for the various DBMS.    Acceptance Criteria: Manual test proves th life cycle events are generated.",5
"Provide a SOAP based proxy service for the Service Locator
As an Administrator I want to be able to use the Service Locator with non CXF clients and services.    The service must include the following operations  - Register an endpoint for a specific service    Parameters: fully qualified service name, endpoint URL, user defined properties (optional).    Return: void   - Unregister an enpoint    Parameters: fully qualified service name, endpoint URL    Return: success or non-success (endpoint did not exist)  - Lookup all endpoints for a given service    Parameters: fully qualified service name, required user defined properties (optional).    Return: list of WS-Addressing EPR's, for all endpoints that provide the service and fullfil the required properties.    If none exists return business fault  - Lookup one endpoint for a given service    Parameters: fully qualified service name, required user defined properties (optional).    Return: one WS-Addressing EPR, for an endpoint that provides the service and fullfils the required properties. If several endpoints match select one randomly.    If none exists return business fault    Further outcome  - Create a WSDL for the service and document it. t is part of the delivery  - Mention the SOAP service in the documentation and where to find the WSDL (further discuss the topic with Bridget)  ",5
"Create a sample project to demo the Service Locator proxy service
As a developer I want to know how the Service Locator proxy service is used.    Create a simple sample that demontrates the usage of the service. Sample should be Maven based. Also provide a README that describes what to expect from the sample and how to execute it Windows and Linux / Mac OS X.    Acceptance criteria: PO is able to sucessfully execute the demo following the README.",2
"Deployment of ZooKeeper server and ServiceLocator proxy service into one TESB Runtime OSGi container
As an administrator I want to run the ZooKeeper server and the proxy service colocated in one container.    - Provide a Karaf feature to install ZooKeeper server and Proxy service in one container.  - Test it  - Document in the Runtime configuration guide how to install, configure and run ZooKeeper server and Proxy service in one container.",5
"it would be good to have configurable SAM server location in TAC
unfortunately for the moment SAM server have to be deployed in the same servlet container as TAC",1
"Improve support for data services with several operations in the Talend runtime
WSDL first data services may consist of several operations, each one represented by a job. Even normally for web services the unit of deployment is the service currently in TESB the job / operation ist the unit deployment. Consequences  - Configuration data such as endpoints, features that apply to the service are attached to the job. First job installed wins.  - No way to ensure the data service in the runtime really represents the service described in the WSDL.  - WSDL exposed by the service in the runtime does not correspond to the one specified in tooling  - Very hackish implementation    Solution idea  - Provide an explicit service / wsdl item in tooling, a first class citizen like job and route. Properties such a endpoint, enabled features, map which job is implementing which operation are stored in this item  - User can generate bundle based on the service item which includes all this information  - Job controller in runtime is able to handle this new kind of bundle (start service expose wsdl, forward request to correct job based on map, ....)    Activities:  - Synchronize with Tooling about new service / wsdl item, how the generated artifact looks like  - improve the job controller to handle new kind of bundle  - ...    Open questions  - how to handle job first services      Out of scope:  - Improvements regarding the documentation  - only basic testing, full roundtrip test with tooling is a separate feature.",8
"Support for HTTPS based endpoints in the Service Locator
As an admin I want to enable https secured services to register with the Service Locator.    Test if it works out of the box, if no enhance it.    If changes have to be made, ensure documentation is up to date.    Open question: is there a mixed mode possible",2
"Open WSDL Editor for editing Service entries
As a Service Developer I would like to edit service description using WSDL Editor so that I could edit my service operations, schema and endpoint information.  Assumptions:  * Eclipse 3.6",1
"Export service and route as OSGi bundle(s)
As a data service developer I would like to export service and all associated jobs with the server as a set of OSGi bundles so that I could deploy them to my Talend ESB Runtime.  Assumptions:  * We need to match the bundle expectations defined by Runtime team  * Current assumption is:  ** We will export one bundle per JOB for each operation in the service (if such jobs created)  ** We will export additional bundle with WSDL and Spring/Blueprint descriptors  ** We will export a feature XML file that refer to the bundles described above.",5
"Improve SAM UI error messages
""Can not to SAM server. The server is unavailable or connection is unavailable."" is the only error message that gets displayed regardless whether the server is running or not or if only the database is down. The SAM server should provide better information to the UI, users should have a high level indication what might be wrong.",1
"Component generated code should not include obvious variable names
We have a problem since generated code coexists in global variable space we should not use obvious names for the internal variables.    In this case I have a flow named 'request':    http://screencast.com/t/9qJaXvHFE    and generated code also uses 'request':    http://screencast.com/t/ONmiB9nU    Se we have a complication error.    *Workaround exists*: don't name flows 'request'.  ",1
"Allow users to change endpoint in the tESBConsumer component
nan",1
"Imported XML Metdata is organized using subfolders
nan",2
"Make sure internal job data could be used for populating SAM custom properties
nan",2
"Simplified SAM custom properties configuration UI (remove unnecessary checkboxes)
nan",1
"Add SOAP UI, WS and Java Tooling to Enterprise Studio
Story: *As a Java Developer I would like to create, edit, and deploy my OSGi-based Talend ESB Services using Java so that I could effectively repeat Rent-a-Car demo using Talend ESB Studio environment*.    We need:  * Java Development Tooling (check if works)  * Web Service Development Tooling  * XML Development Tooling  * m2eclipse  * SOAP UI    See linked issues for more information.  ",1
"Problem with DB2 v 9.1 executing ""Flow List"" from SAM UI
When we try open Flow List from UI API we have exception.  ",2
"Out-dated sections about CXF/CAMEL jmx examples
In HypericIntegrationGuide there are the sections about running CXF/CAMEL jmx examples. This information is out-dated because of the latest changes. Now README files (in \examples\talend\tesb\camel-jmx and \examples\talend\tesb\cxf-jmx folders) describe how to run jmx samples.    So we need to discuss if we need such sections in HypericIntegrationGuide and make appropriate changes",1
"Backport DB2 for SAM to 4.2.1
As an operator I want to use IBM DB2 DBMS for SAM Server already with 4.2.1    Backport DB2 support from 5.0 to 4.2.1, see TESB-2219    Primary version for testing DB2 UDB 9.1, seconday (supported version DB2 9.7  Test OS is Linux  ",1
"Use new 2.4.2 CXF and camel 2.7.3 version in TESB 4.2.1
As a Developer I want to able to use the latest security enhancements in cxf already for 4.2.1.    - Change the versions in the build, there will also be corresponding TSF 2.4.2 and TIF 2.7.3 to be inclded in the build.  - Test TESB 4.2.1 with the new versions.  ",2
"TESB 4.2.1 SE and EE release
- Test the 4.2.1 (see test plan: http://typewith.me/OsHO64D5QP)  - Create Release notes for both SE and EE, start with the relase notes for 4.2. and add a section for the bugs fixed in 4.2.1  - Change from Snapshot to release versions, create tagged release build.    Include version 4.2 b of the documentation",5
"JobServer runnable within Karaf
As an Admin I want to have one Unified Platform that also includes the JobServer    Current JobServer is a stand alone application. Make it running within Karaf. Ensure the server still runs as a stand alone application.    Still to be decided:  - where are the sources located  - which build system is used (DI one or TESB runtime build)    Provide automated or semi automated tests that may be executed for the stand alone case and JobServer running in Karaf ",3
"Include JobServer bundles into Talend Runtime during build assembly
As Admin I want to have the JobServer out of the box in the Talend Runtime    Include JobServer in the Talend Runtime in the Enterprise release package    Make sure all thir-parties are mentioned in the NOTICE file and the corresponding licenses are included. If there are third-parties not used in SE create a EE specific NOTICE file.",2
"Make JobServer configuration Config Admin Service aware
As Admin I want to configure the JobServer in Karaf like the other Karaf components via the Config Admin Service. A properties file equivalent to them found under conf/TalendJobServer.properties should be available under conf in the container.    Make sure the way to configure stand alone JobServer still works.    Documentation is not part of this feature",2
"Howto for remote provisioning to a Talend Runtime
As an admin I want to install and start services, data services, and routes in TAC like I can do it for jobs.    For this TAC needs a remote API to install / uninstall bundles (via features.xml) and to start / stop the different kind of applications (services, data services, and routes). The API will consist of the JMX API provided by Karaf.    The Howto shall describe for each kind of application the commands to use for install / uninstall, start / stop. Also describe how to connect o the Karaf MBean server. To illustrate the usage of the API provide code snippets and also provide a small sample application that demonstrates how to use it.    Assume the necessary bundles are already deployed to an OBR (OSGi Bindle Repository), features.xml and othe artifacts are in a Maven repository    The audience of the document are primarily TAC developers. The document should be created in the Talend wiki.  ",5
"Design a Rest interface for the Service Locator proxy
As developer of a service not using CXF as Web Service stack I still want to use the Service Locator using a REST based interface    Provide a design document that specifies the Resourese to be exposed  via the REST interface, define for each resource its URI which verbs (GET, POST,PUT,...) it supports and its representation (what data is sent). Specify how the resources are connected with each other, specify the main entry point. Show for the typical use cases (register endpoint, lookup, list) the interaction between client and server.    Provide the design doc in the Talend wiki",5
"Implement the Rest interface for the Service Locator proxy
- Add a sample that shows how to use the REST API  - Include it in the Karaf Locator features file  - Provide documentation.",5
"Open Route Context for external manipulation
Following stories:  * As a Route Designer I would like to use a custom code so that I could overcome limitations of Camel Route Builder components.  * As a Route Designer I would like to unit test my routes so that I could integrate them into my Continuous integration build. One way to achieve it is to fake route decencies at runtime.    ",3
"refactoring slui for test proposal
nan",1
"Enable Camel-CXF component to support Talend ESB-specific parameters
Make sure that Camel-CXF component extended at runtime with Talend-specific contributions is able to understand and act upon properties to enable following ESB Features:  * Service Locator  * Service Activity Monitoring    Limitations:  * It's ok if SAM and SL features are only working when Route is deployed in ESB Runtime (so SAM/SL features will not work in Studio)  * It's ok if we only can enable/disable SAM/SL features, without configuring them (e.g. selection algorithm for SL or custom properties for SAM)",3
"Prepare, test and release 4.2.1 release
We need to make sure an fix version of Route Builder 4.2.1 is prepared, tested and released.  Goal of 4.2.1 (aka 4.2.3) is to fix the major issues with 4.2.0.  Items included in 4.2.1:  * Fixed camel-shade JAR file. *Warning*: we need to include latest CXF version in it, as well as Camel version used in TSF/TIF.  * Make sure routing use-case works.  * Additional testing that Route Builder works.  ",2
"Jobs that uses tESB* components should rely on OSGi require-bunlde instead of embedded bundles.
With new feature TDI-8690 we could now declare OSGi require-bundle references instead of embedding JAR files into OSGi bundle classpath. We need to convert tESB components to use this feature.",2
"Test and release 4.2.1 ESB Studio
Need to do:  * Upgrade the CXF version  * Test that components work.",2
"Follow-up on tXMLMap Issues
nan",1
"Valid values for the variables in the agent.properties of SAM not described in SAMUserGuide.pdf and GettingStartedGuide.pdf
To SAM,the value of collector.scheduler.interval in agent.properties file can not be set 0.Or it will throw an exception(the details is in attach file for log).But the related documents (SAMUserGuide.pdf and GettingStartedGuide.pdf) do not describe the valid value of collector.scheduler.interval in agent.properties file  in case someone set it invalid value.    The description for the variables of the agent.properties  is in chapter ""9.4. Configure Service Activity Monitoring Agent"" in GettingStartedGuide.pdf and in chapter ""4.1. Agent Configuration "" in SAMUserGuide.pdf    Please check.Thanks.",1
"Exported OSGI bundle cann't start when contains cActiveMQ
If a route contains cActiveMQ, it will be not started in ESB Runtime when exported as an OSGI bundle.     The main reason is the bundle lacks of necessary Import Packages and Required Bundles.",1
"Passwords to secure commands in JobServer visible
Starting with the 4.2 for the JobServer is possible to require user name and password to execute specific commands. Currently   1) Password is visible in the jobserver configuration file  2) Password is not encrypted when sent from TAC to the jobserver    This compromises to secure the JobServer and should be fixed.",3
"Same native OS metrics in Karaf embedded JobServer as in stand-alone JobServer
Stand-alone JobServer integrates the JSysmon library on Windows and Linux to provide metrics like available memory and load on CPU. JSysmon libraries should also be integrated in Karaf embedded JobServer. JSysmon consists of native libraries for both OS and a Java wrapper library, which is not OSGi enabled. As the project has an LGPL license the library itself should not be modified.    If there are better alternatives to provide metrics equivalent to the ones provided today it's an option to take the alternative and kick out JSysmon. Please discuss this first with the PO.  Alternatives may be  - only use information provided through JMX  - use another library, such as Sigar (http://support.hyperic.com/display/SIGAR/) ",3
"Karaf command to stop a route
As Admin I just want to be able to stop a route (or more precisely the CamelContext) without having to shutdown Karaf.  Route / CamelContext should also stop when corresponding bundle stops.  This might include to extend the Job API  ",3
"Authentication for Data Services
As a data service designer  / administrator I want to secure my data services to only allow authenticated user to invoke the service.    h4. Goal  The goal is to enable user in ESB Studio to specify which kind of authentication he requires for the data service (client and provider) if any.  For the client user can either select non secured,  user name / pasword or SAML Token.  For the provider user can either select non secured,  user name / pasword, SAML Token or both.    h4. How to provide authentication based on user name password  On the client side user name and password are specified via the context of the data service. Talend runtime needs a way to pass these credentials to CXF.  On the provider side user name password combination is validated using Karaf's JAAS modules. Talend runtime needs to provide handler that given the information from CXF validates it using the JAAS modules.    h4. How to provide authentication based on SAML token  Here it is assumed that an STS is available. Authentication to the STS is done via user name / password taken from the context, on the provider side validation is done against STS certificate stored in local keystore.      h4. Additional things to do  - Specify security policies for user name / password and SAML token, include them in Karaf in some dedicated directory, so they can be referenced from within the WSDL.  - For all scenarios specify corresponding spring configuration that is required to sucessfully run the services.  - Include bundles in Karaf container and activate by default.  - Provide documentation how to configure Karaf JAAS modules and how to add STS certificate to keystore ",8
"Include CXF-STS in delivery
Currently in github test case repository a fully functional STS is implemented. It must be included in the delivery and located under add-ons/sts ",2
"Custom security policy for data services
As an service designer / administrator I want to specify a custom security policy for data services in case the default ones do not fit my requirements.    We need to explore if we can provide a configuration for data services that is generic enough to sucessfully run with a variety of policy configurations.  Typical features that might be specified in such a custom policy are  - signing  - encyption  - x509 certificates",3
